Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
3020.2455780506134	85	80.67903	142.0861	346.66986	-229.88959	151.0	0.0	50132	4311352
3053.8852920532227	86	11.049829	135.27112	295.81998	-250.04562	151.0	0.0	50132	4361484
3088.5332338809967	87	-29.240555	127.343124	280.2334	-229.70639	151.0	0.0	50132	4411616
3120.9203131198883	88	-49.827938	114.222275	268.84167	-260.0172	151.0	0.0	50132	4461748
3151.4259099960327	89	-24.251743	102.64903	210.11992	-226.96342	151.0	0.0	50132	4511880
3182.166846036911	90	14.977633	99.57731	229.01416	-207.56503	151.0	0.0	50132	4562012
3217.333818912506	91	27.938868	99.12674	224.08417	-272.6081	151.0	0.0	50132	4612144
3249.7314150333405	92	54.15944	100.10767	216.93979	-245.09315	151.0	0.0	50132	4662276
3289.8794569969177	93	58.171463	105.595345	280.13098	-189.56421	151.0	0.0	50132	4712408
3328.3234560489655	94	68.683556	115.53403	265.41296	-177.26144	151.0	0.0	50132	4762540
3368.176236152649	95	68.68711	112.34384	272.22928	-162.04852	151.0	0.0	50132	4812672
3408.280175924301	96	81.87068	114.71807	292.99728	-163.77463	151.0	0.0	50132	4862804
3445.475327014923	97	92.22401	107.294334	290.8909	-180.48413	151.0	0.0	50132	4912936
3486.766746044159	98	98.48391	83.845055	268.0912	-117.70206	151.0	0.0	50132	4963068
3524.509803056717	99	56.520966	51.305717	185.59793	-103.7491	151.0	0.0	50132	5013200
