Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
202.09614729881287	55	8.499151	4.666692	38.0	3.0	8.499151103565366	4.666691854163696	5006	289552
205.94453382492065	56	8.134959	4.2685843	31.0	4.0	8.134959349593496	4.2685841170347345	5003	294555
209.6438524723053	57	8.226974	4.2755957	33.0	4.0	8.226973684210526	4.275595840205335	5002	299557
213.25350761413574	58	9.274074	4.5333	31.0	4.0	9.274074074074074	4.533300048292234	5008	304565
216.98502135276794	59	9.59387	5.091105	37.0	4.0	9.593869731800766	5.091104928499498	5008	309573
220.61695384979248	60	10.272541	5.159098	40.0	4.0	10.272540983606557	5.159098291634554	5013	314586
224.3500988483429	61	10.139676	5.2633796	58.0	5.0	10.139676113360323	5.263379394280245	5009	319595
227.9964382648468	62	11.041943	5.070845	31.0	5.0	11.041942604856512	5.070845354176887	5002	324597
231.5442192554474	63	12.861539	6.2688737	49.0	5.0	12.861538461538462	6.268873672384505	5016	329613
235.0911295413971	64	12.705584	5.523335	41.0	5.0	12.705583756345177	5.523334835487869	5006	334619
238.7589008808136	65	13.9776535	5.6538463	48.0	6.0	13.977653631284916	5.653846574389212	5004	339623
242.29369616508484	66	14.618075	6.549423	48.0	6.0	14.61807580174927	6.54942365657629	5014	344637
245.8105194568634	67	16.243507	7.1900764	46.0	7.0	16.243506493506494	7.190076362189325	5003	349640
249.43492817878723	68	18.270073	9.204096	89.0	7.0	18.27007299270073	9.20409592227813	5006	354646
253.18839645385742	69	19.597656	7.333985	49.0	8.0	19.59765625	7.333985155209679	5017	359663
256.8726727962494	70	21.370213	8.175935	57.0	10.0	21.370212765957447	8.17593549579046	5022	364685
260.47803807258606	71	21.194094	9.181497	66.0	11.0	21.19409282700422	9.181496649082955	5023	369708
264.1168212890625	72	19.783464	7.604674	60.0	10.0	19.783464566929133	7.604673902418848	5025	374733
267.9272475242615	73	17.971327	4.766133	38.0	9.0	17.97132616487455	4.766132991148631	5014	379747
271.5160870552063	74	16.875422	4.192502	40.0	9.0	16.875420875420875	4.1925019540021315	5012	384759
275.0862295627594	75	15.619938	2.8860133	31.0	11.0	15.61993769470405	2.88601332174928	5014	389773
278.76654505729675	76	15.469136	2.7152355	27.0	10.0	15.469135802469136	2.7152355683134073	5012	394785
282.42657589912415	77	15.355828	2.5970275	30.0	11.0	15.355828220858896	2.597027516491146	5006	399791
286.05986070632935	78	15.227963	2.5551085	25.0	10.0	15.227963525835866	2.555108558036329	5010	404801
289.6966917514801	79	15.430769	2.4555697	24.0	10.0	15.430769230769231	2.4555696864896954	5015	409816
293.27407026290894	80	15.4	2.4645174	27.0	10.0	15.4	2.464517428188763	5005	414821
296.8196601867676	81	16.213593	2.9755764	38.0	11.0	16.21359223300971	2.975576369949603	5010	419831
300.2665362358093	82	19.366795	6.668706	45.0	12.0	19.366795366795365	6.668705928819703	5016	424847
303.975545167923	83	29.680473	9.757638	42.0	14.0	29.680473372781066	9.757638659120028	5016	429863
307.58360385894775	84	39.328125	2.9050317	46.0	16.0	39.328125	2.90503166667336	5034	434897
311.21515417099	85	45.645454	4.4427395	62.0	39.0	45.64545454545455	4.442739457170262	5021	439918
314.7219760417938	86	80.758064	18.789742	107.0	40.0	80.75806451612904	18.789741095806793	5007	444925
318.1572277545929	87	101.68	21.053682	160.0	69.0	101.68	21.053683763180256	5084	450009
321.7109217643738	88	144.77142	17.911028	204.0	96.0	144.77142857142857	17.91102727258221	5067	455076
325.5157678127289	89	147.28572	16.75124	194.0	102.0	147.28571428571428	16.751241196778615	5155	460231
328.959347486496	90	147.0	16.435154	180.0	130.0	147.0	16.435153960772187	5145	465376
332.5511620044708	91	128.1	12.955308	157.0	61.0	128.1	12.955307792561317	5124	470500
336.13078784942627	92	108.53191	19.380678	135.0	53.0	108.53191489361703	19.380678098746316	5101	475601
339.71276664733887	93	76.5	22.52692	155.0	36.0	76.5	22.526919922886066	5049	480650
343.13005900382996	94	70.02778	25.201395	195.0	33.0	70.02777777777777	25.201395586478395	5042	485692
346.6336052417755	95	62.925	18.171938	127.0	32.0	62.925	18.171939219576977	5034	490726
350.21888875961304	96	52.082474	11.099057	85.0	36.0	52.08247422680412	11.09905736045061	5052	495778
353.83367562294006	97	49.07843	9.712218	100.0	36.0	49.07843137254902	9.712218173678625	5006	500784
357.41532468795776	98	42.48305	9.360694	64.0	14.0	42.483050847457626	9.360694102584503	5013	505797
361.12026953697205	99	38.945736	9.918513	58.0	13.0	38.945736434108525	9.918513014895783	5024	510821
